customer_id,customer_name,age,gender,related_purchases,job_title,job_industry_category,wealth_segment,owns_car,tenure
2533,Harper-Ioannidis,28,Male,11,Speech Pathologist,Health,Affluent Customer,Yes,5
2534,Estelle-Lithgow,56,Female,70,Research Associate,Manufacturing,Affluent Customer,Yes,12
2535,Butch-Broadnicke,40,Male,53,Accountant III,Financial Services,Affluent Customer,No,13
2536,Aigneis-Brignall,57,Female,71,Associate Professor,Health,Mass Customer,Yes,16
2539,Tracie-Ashdown,54,Male,68,Nuclear Power Engineer,Manufacturing,Affluent Customer,Yes,12
2541,Cleveland-Islep,21,Male,17,Software Engineer II,Financial Services,High Net Worth,Yes,2
2542,Amanda-Leverington,55,Female,43,Accounting Assistant I,Property,Affluent Customer,Yes,12
2544,Ellery-Bowra,33,Male,73,VP Marketing,Manufacturing,Mass Customer,Yes,16
2545,Grayce-Aumerle,43,Female,33,Tax Accountant,Manufacturing,Mass Customer,Yes,16
2546,Marinna-Hancke,41,Female,45,Assistant Professor,Manufacturing,High Net Worth,No,11
2547,Aili-Scruby,36,Female,91,Social Worker,Health,Mass Customer,Yes,14
2549,Mike-Geggus,23,Male,12,Pharmacist,Health,Mass Customer,Yes,4
2550,Dionysus-Elmhurst,24,Male,34,Pharmacist,Health,Mass Customer,Yes,4
2555,Brad-Tenman,45,Male,43,Health Coach IV,Health,Affluent Customer,No,11
2559,Fulvia-Bernini,52,Female,7,Assistant Media Planner,Entertainment,High Net Worth,No,8
2562,Boonie-Withams,41,Male,98,Internal Auditor,Retail,Mass Customer,No,13
2564,Bell-Carley,45,Female,18,Engineer III,Health,Mass Customer,No,15
2565,Joannes-Harbron,52,Female,62,Junior Executive,Health,Affluent Customer,Yes,9
2566,Nani-Brilleman,25,Female,48,Accountant II,Entertainment,Affluent Customer,Yes,6
2567,Tobe-Spirit,46,Male,97,Systems Administrator IV,Financial Services,Mass Customer,No,22
2568,Anna-diana-Slyne,38,Female,42,Staff Scientist,Manufacturing,Mass Customer,No,18
2569,Sig-Sellan,36,Male,62,VP Quality Control,Retail,Mass Customer,No,16
2570,Hirsch-Peele,44,Male,13,Professor,Financial Services,Mass Customer,Yes,18
2571,Chariot-Keefe,35,Male,97,Internal Auditor,Health,Affluent Customer,Yes,7
2572,Sheila-McInulty,40,Female,30,Engineer III,Financial Services,Mass Customer,No,13
2575,Hagan-Abrahmer,47,Male,87,Business Systems Development Analyst,Financial Services,High Net Worth,Yes,16
2576,Lotty-Szubert,62,Female,15,Associate Professor,Manufacturing,Mass Customer,No,13
2578,Felice-McVane,30,Male,49,Tax Accountant,Retail,High Net Worth,No,3
2579,Celka-Demsey,50,Female,35,Desktop Support Technician,Manufacturing,Mass Customer,No,16
2582,Harv-Pavey,44,Male,98,Director of Sales,Health,Mass Customer,No,7
2583,Appolonia-Oxe,58,Female,34,Human Resources Assistant I,Property,Mass Customer,No,15
2586,Heywood-Sollett,42,Male,10,Tax Accountant,Financial Services,Mass Customer,Yes,13
2590,Roslyn-Tewkesbury.,57,Female,48,General Manager,Financial Services,Affluent Customer,Yes,11
2592,Archibaldo-Argrave,26,Male,84,Help Desk Operator,Financial Services,Mass Customer,Yes,1
2593,Sharona-Yorkston,48,Female,69,Nuclear Power Engineer,Manufacturing,Affluent Customer,No,19
2594,Sigismond-Stockow,24,Male,90,Internal Auditor,Manufacturing,Mass Customer,No,2
2597,Carita-Kemwall,41,Female,58,Civil Engineer,Manufacturing,High Net Worth,Yes,11
2598,Lindsay-Maydway,41,Male,23,Senior Developer,Manufacturing,Affluent Customer,No,9
2599,Pauly-Eilles,67,Female,9,VP Marketing,Manufacturing,Mass Customer,No,5
2600,Darnell-Wistance,20,Male,55,Senior Financial Analyst,Financial Services,Mass Customer,Yes,1
2601,Morgana-Wardel,46,Female,48,Software Engineer III,Financial Services,Affluent Customer,No,13
2602,Jessamine-Butcher,44,Female,46,Structural Analysis Engineer,Health,Mass Customer,No,3
2603,Mercy-Jost,59,Female,44,Nurse,Financial Services,High Net Worth,No,11
2604,Lewiss-Jaeggi,46,Male,91,Account Executive,Retail,Mass Customer,Yes,7
2605,Had-Gilling,56,Male,50,Marketing Manager,Health,High Net Worth,Yes,18
2606,Addi-Seager,43,Female,56,Electrical Engineer,Manufacturing,High Net Worth,No,12
2607,Laurent-Ainslee,29,Male,90,Registered Nurse,Health,Affluent Customer,Yes,7
2608,Fenelia-Dockrell,46,Female,44,Budget/Accounting Analyst III,Health,Affluent Customer,Yes,6
2609,Genvieve-Kobes,57,Female,17,Compensation Analyst,Financial Services,Mass Customer,Yes,14
2610,Arliene-Bartolijn,67,Female,41,Account Coordinator,IT,Mass Customer,No,10
2611,Aeriel-Lejeune,30,Female,36,Tax Accountant,Financial Services,Affluent Customer,No,9
2612,Bran-Sauven,52,Male,33,Statistician I,Retail,Affluent Customer,No,18
2619,Lavinia-Niess,43,Female,62,Web Designer I,Financial Services,High Net Worth,Yes,14
2620,Henderson-Koubek,22,Male,26,Civil Engineer,Manufacturing,Mass Customer,No,1
2621,Moreen-Zoren,47,Female,24,Assistant Media Planner,Entertainment,High Net Worth,No,15
2622,Natty-Sisneros,42,Male,13,Staff Accountant I,Financial Services,Mass Customer,No,16
2623,Zackariah-Catteroll,39,Male,42,Media Manager III,Property,Mass Customer,Yes,15
2624,Winfield-Lampitt,57,Male,37,Community Outreach Specialist,Retail,Mass Customer,Yes,11
2625,Kristal-McRobbie,49,Female,45,Research Assistant I,Manufacturing,Affluent Customer,Yes,8
2626,Gerome-Lawrenz,23,Male,42,Account Coordinator,Property,Affluent Customer,Yes,4
2627,Hildegaard-Gennrich,50,Female,7,Budget/Accounting Analyst II,Retail,Mass Customer,Yes,12
2628,Giselbert-Gudyer,20,Male,29,Assistant Media Planner,Entertainment,Affluent Customer,No,1
2629,Nomi-Bushell,45,Female,60,Engineer IV,Entertainment,High Net Worth,No,19
2631,Antonio-Brewis,26,Male,4,Software Engineer I,Financial Services,Mass Customer,Yes,2
2634,Silvester-Scowcroft,41,Male,85,Quality Engineer,Financial Services,High Net Worth,No,15
2635,Arty-Mac Geaney,62,Male,45,Nurse,Retail,Mass Customer,No,14
2636,Carly-Struys,47,Female,35,Nuclear Power Engineer,Manufacturing,High Net Worth,Yes,14
2637,Marcile-Christley,49,Female,28,Help Desk Operator,Retail,Mass Customer,Yes,11
2638,Moritz-Brognot,44,Male,1,Budget/Accounting Analyst III,IT,Mass Customer,Yes,15
2639,Mufi-O'Kielt,35,Female,70,Geologist IV,Entertainment,Mass Customer,Yes,10
2644,Brooke-Alastair,44,Male,72,VP Sales,IT,Mass Customer,No,12
2645,Ado-Yaldren,21,Male,20,Technical Writer,IT,High Net Worth,Yes,1
2646,Jesselyn-Di Biaggi,49,Female,14,Sales Representative,Retail,Mass Customer,Yes,17
2649,Merwyn-MacPhail,35,Male,7,Dental Hygienist,Health,Affluent Customer,Yes,20
2650,Candice-Patriskson,26,Female,33,Business Systems Development Analyst,IT,Affluent Customer,Yes,10
2651,Silvan-Ellison,43,Male,10,Nuclear Power Engineer,Manufacturing,Mass Customer,Yes,10
2653,Aylmer-Glenwright,26,Male,80,Food Chemist,Health,Affluent Customer,No,1
2654,Dawn-Yakovitch,44,Female,83,Tax Accountant,Telecommunications,Mass Customer,No,13
2655,York-Strongman,55,Male,56,Nuclear Power Engineer,Manufacturing,Mass Customer,No,15
2659,Konstance-Elgey,47,Female,81,Professor,Argiculture,High Net Worth,Yes,11
2661,Dorrie-Meaden,44,Female,59,VP Marketing,Financial Services,High Net Worth,Yes,12
2662,Louisette-Cullimore,44,Female,53,Accountant IV,Property,Mass Customer,Yes,16
2663,Royce-Pietrowicz,65,Male,69,Environmental Tech,Health,Mass Customer,Yes,19
2665,Seth-Murdie,56,Male,43,Project Manager,Telecommunications,Mass Customer,Yes,17
2666,Lyle-Eager,50,Male,2,Occupational Therapist,Health,Mass Customer,No,9
2667,Randene-Brown,63,Female,65,Product Engineer,Manufacturing,Affluent Customer,Yes,6
2668,Allan-Govan,43,Male,27,Senior Quality Engineer,Health,Mass Customer,No,18
2669,Carrol-Jordin,26,Male,95,Business Systems Development Analyst,Property,Affluent Customer,No,1
2670,Cam-MacFadyen,44,Male,53,VP Accounting,Financial Services,High Net Worth,Yes,18
2672,Talbert-Folliss,35,Male,21,Clinical Specialist,Health,Affluent Customer,No,4
2674,Lynsey-Broady,28,Female,59,Food Chemist,Health,High Net Worth,No,5
2675,Dayle-Girardetti,48,Female,24,Media Manager IV,Retail,Mass Customer,No,7
2676,Stinky-Marlen,64,Male,33,Product Engineer,Retail,Mass Customer,Yes,12
2678,Amble-Tandy,44,Male,33,Sales Associate,Health,Mass Customer,No,11
2679,Padriac-Apple,31,Male,5,Director of Sales,Financial Services,High Net Worth,No,10
2680,Noella-Firk,62,Female,0,Financial Analyst,Financial Services,Mass Customer,Yes,14
2681,Liza-LeEstut,47,Female,78,Programmer Analyst III,Manufacturing,Affluent Customer,Yes,18
2682,Annamarie-Bouzan,34,Female,54,Accountant III,Manufacturing,High Net Worth,Yes,20
2684,Erastus-Payley,57,Male,96,Health Coach IV,Health,Mass Customer,Yes,12
2686,Cully-Takos,25,Male,63,Automation Specialist II,Financial Services,Affluent Customer,No,4
2687,Fabe-Smallbone,59,Male,67,Chemical Engineer,Manufacturing,High Net Worth,Yes,20
2688,Shelden-Lorent,44,Male,53,Database Administrator III,Property,Mass Customer,No,13
2690,Sissie-Giordano,41,Female,17,Registered Nurse,Health,Affluent Customer,Yes,12
2691,Stearn-Boutton,46,Male,41,Librarian,Entertainment,Mass Customer,No,18
2692,Jacklyn-Bromehed,33,Female,57,Research Associate,Health,High Net Worth,Yes,22
2693,Abram-Phillipson,53,Male,91,Research Assistant III,Health,High Net Worth,Yes,16
2694,Teddi-De la Yglesias,35,Female,48,Quality Engineer,Retail,Mass Customer,No,6
2695,Kippy-Heater,45,Female,88,Statistician II,Manufacturing,Mass Customer,Yes,19
2698,Nedi-MacClay,47,Female,19,Administrative Officer,Health,High Net Worth,No,20
2699,Michal-Woltering,43,Male,93,Account Representative IV,Manufacturing,Affluent Customer,Yes,16
2701,Ileana-Timms,61,Female,13,Dental Hygienist,Health,Affluent Customer,Yes,7
2702,Saraann-Gilliard,45,Female,34,Electrical Engineer,Manufacturing,Affluent Customer,Yes,11
2704,Orlando-Gniewosz,22,Male,6,Account Representative IV,Retail,Affluent Customer,Yes,3
2705,Madalena-MacCaughey,25,Female,11,Nuclear Power Engineer,Manufacturing,Mass Customer,No,3
2706,Kelly-Bilyard,57,Male,59,Desktop Support Technician,Retail,Affluent Customer,No,6
2707,Tabb-Haberjam,32,Male,56,Account Coordinator,Property,High Net Worth,Yes,5
2711,Steven-Keetley,51,Male,52,Biostatistician II,Health,Affluent Customer,No,6
2712,Carissa-Hassent,34,Female,0,Tax Accountant,Manufacturing,High Net Worth,Yes,11
2713,Hadlee-Mackro,67,Male,55,Statistician II,Retail,Affluent Customer,Yes,5
2714,Emmy-Jenton,23,Female,50,Occupational Therapist,Health,High Net Worth,Yes,1
2715,Umberto-Cappineer,59,Male,27,Civil Engineer,Manufacturing,Affluent Customer,No,11
2717,Frederic-McGown,40,Male,31,Registered Nurse,Health,Mass Customer,No,13
2719,Alleyn-Clear,33,Male,69,Teacher,Telecommunications,Affluent Customer,Yes,6
2720,Shirline-Yellowlee,38,Female,0,Account Coordinator,Retail,High Net Worth,No,10
2723,Morganne-Smitham,43,Female,71,Associate Professor,Manufacturing,Mass Customer,Yes,18
2724,Gerome-Dutteridge,27,Male,92,Mechanical Systems Engineer,Financial Services,Mass Customer,No,4
2725,Sibylla-Langmuir,56,Female,20,Senior Quality Engineer,Property,Affluent Customer,No,11
2726,Bradford-Monkton,45,Male,49,Administrative Officer,Financial Services,Affluent Customer,No,4
2727,Kim-Gabbitis,33,Female,88,Administrative Officer,Financial Services,High Net Worth,Yes,2
2728,Imojean-Atyeo,62,Female,55,Physical Therapy Assistant,IT,High Net Worth,No,19
2730,Taddeo-Karlicek,61,Male,15,Senior Financial Analyst,Financial Services,Mass Customer,No,11
2731,Meagan-Ferry,21,Female,74,Accounting Assistant III,Retail,Mass Customer,Yes,1
2732,Clarine-Yushkin,60,Female,36,Help Desk Operator,Health,Mass Customer,No,7
2733,Jordanna-Skyme,36,Female,89,Analog Circuit Design manager,Manufacturing,Mass Customer,Yes,17
2735,Ricoriki-Burree,63,Male,18,Associate Professor,Financial Services,High Net Worth,Yes,14
2738,Lurleen-Shoebridge,24,Female,77,Research Nurse,Health,Mass Customer,No,5
2739,Alair-Cullingford,36,Male,48,Mechanical Systems Engineer,Health,High Net Worth,Yes,15
2740,Godiva-Bulward,58,Female,61,Administrative Officer,Financial Services,Affluent Customer,Yes,12
2741,Reinwald-Sinkins,22,Male,6,Statistician II,Property,High Net Worth,No,4
2742,Osgood-Risby,42,Male,50,Actuary,Financial Services,High Net Worth,Yes,15
2743,Carr-Muckley,42,Male,67,Social Worker,Health,High Net Worth,Yes,20
2744,Bjorn-Isitt,22,Male,59,Senior Financial Analyst,Financial Services,Mass Customer,No,3
2745,Moyra-Mount,44,Female,8,Chemical Engineer,Manufacturing,Mass Customer,Yes,18
2746,Carmelia-Egle of Germany,68,Female,97,Actuary,Financial Services,High Net Worth,Yes,7
2748,Dolorita-Dufaur,54,Female,96,Quality Engineer,Financial Services,Mass Customer,No,4
2749,Cale-Cunningham,42,Male,3,Sales Representative,Retail,Mass Customer,No,5
2751,Cordell-Coxhell,42,Male,94,Sales Associate,Retail,High Net Worth,Yes,12
2752,Cissiee-Jobern,61,Female,11,Sales Representative,Retail,Affluent Customer,Yes,14
2753,Bale-Ney,36,Male,26,Nuclear Power Engineer,Manufacturing,Mass Customer,Yes,7
2754,Waring-Selwyn,58,Male,17,Chief Design Engineer,Retail,Mass Customer,No,11
2755,Karen-La Wille,22,Female,66,Automation Specialist I,Manufacturing,Mass Customer,Yes,1
2759,Melodee-Hendrik,20,Female,16,Operator,Health,Affluent Customer,Yes,1
2760,Early-Saggs,45,Male,55,Teacher,Property,Mass Customer,No,11
2761,Agathe-Weafer,60,Female,78,Information Systems Manager,Financial Services,Mass Customer,No,19
2763,Dalila-Snawdon,42,Female,30,Actuary,Financial Services,Mass Customer,Yes,10
2766,Rozanna-Chartman,32,Female,93,Financial Advisor,Financial Services,High Net Worth,Yes,8
2767,Sybil-Scramage,33,Female,84,Desktop Support Technician,Property,High Net Worth,No,22
2768,Forest-Knowling,26,Male,86,Executive Secretary,Manufacturing,Mass Customer,No,3
2769,Trevor-Itschakov,43,Male,31,Product Engineer,Manufacturing,Affluent Customer,Yes,15
2770,Olvan-Loadwick,44,Male,24,VP Quality Control,Manufacturing,High Net Worth,Yes,13
2771,Jamie-Gildersleeve,52,Female,6,Recruiting Manager,Retail,Affluent Customer,Yes,10
2772,Reynolds-Vreede,67,Male,15,Quality Engineer,Property,Affluent Customer,Yes,13
2773,Page-Farthin,45,Male,69,Structural Engineer,Manufacturing,Mass Customer,Yes,20
2775,Dael-Glentz,55,Female,40,Account Executive,Manufacturing,Mass Customer,Yes,7
2777,Dita-Darlison,24,Female,0,Safety Technician III,Health,Mass Customer,Yes,1
2778,Micheil-Pockey,43,Male,50,Paralegal,Financial Services,Mass Customer,No,12
2780,Papageno-Beare,36,Male,77,Actuary,Financial Services,Affluent Customer,Yes,16
2781,Linnea-Jeacop,24,Female,4,VP Sales,Financial Services,Affluent Customer,Yes,5
2782,Gillian-Scrimshire,33,Female,91,Tax Accountant,IT,Mass Customer,No,12
2783,Antonin-Gleaves,43,Male,14,Sales Representative,Retail,Affluent Customer,Yes,7
2784,Thurston-McKennan,32,Male,6,Geological Engineer,Manufacturing,Mass Customer,No,13
2785,Gennifer-Baily,40,Female,9,Human Resources Manager,Financial Services,Mass Customer,No,8
2786,Hubie-Bottoner,53,Male,94,Accountant III,Health,Mass Customer,Yes,11
2788,Melantha-Pickburn,53,Female,45,Social Worker,Health,Affluent Customer,No,4
2789,Violetta-Bucksey,29,Female,66,Senior Editor,Financial Services,Affluent Customer,Yes,7
2790,Shirleen-Shelsher,44,Female,16,Account Representative IV,Retail,High Net Worth,Yes,20
2791,Dew-Lavrinov,33,Male,72,Financial Advisor,Financial Services,Mass Customer,No,3
2792,Jocelyne-Darben,57,Female,22,Web Developer I,Financial Services,Mass Customer,Yes,12
2793,Mead-Corkell,50,Male,77,Research Nurse,Health,Affluent Customer,Yes,14
2794,Megen-Lorenc,46,Female,41,Social Worker,Health,Mass Customer,Yes,18
2795,Shirline-Amar,55,Female,9,Research Assistant III,Financial Services,Mass Customer,No,17
2796,Margette-Vidyapin,44,Female,52,Web Designer II,Manufacturing,Mass Customer,No,9
2798,Barclay-Gricks,56,Male,59,Recruiter,Argiculture,High Net Worth,Yes,5
2800,Dominga-Planke,33,Female,29,Cost Accountant,Financial Services,Mass Customer,No,2
2802,Clem-Fosdick,25,Female,36,Programmer Analyst I,Financial Services,Mass Customer,No,3
2803,Ailsun-Hawlgarth,51,Female,95,Senior Editor,Retail,Mass Customer,Yes,11
2806,Thorndike-Glossop,35,Male,60,Programmer Analyst II,Manufacturing,Mass Customer,Yes,3
2807,Lynna-Revens,64,Female,9,Senior Editor,Manufacturing,Mass Customer,Yes,11
2808,Preston-Tinkham,20,Male,68,Actuary,Financial Services,Mass Customer,Yes,1
2809,Jenilee-Lonsbrough,52,Female,44,Statistician IV,Retail,Mass Customer,No,10
2811,Sharia-Allkins,45,Female,29,Internal Auditor,Property,Mass Customer,No,22
2813,Lillian-Crookall,68,Female,51,Chemical Engineer,Manufacturing,Mass Customer,Yes,11
2814,Mandel-Hellyar,35,Male,42,Junior Executive,Property,High Net Worth,Yes,18
2816,Denys-Dumingos,32,Female,87,Administrative Assistant II,Financial Services,Mass Customer,Yes,14
2817,Agata-Inglesent,34,Female,33,Senior Financial Analyst,Financial Services,Affluent Customer,Yes,6
2819,Clyve-Starmont,44,Male,63,Executive Secretary,Manufacturing,Affluent Customer,No,14
2820,Tristam-Gutcher,42,Male,44,Engineer I,Manufacturing,Affluent Customer,Yes,16
2821,Fairlie-Alasdair,36,Male,13,Human Resources Assistant III,Property,Affluent Customer,No,11
2823,Weidar-Antognazzi,50,Male,98,Budget/Accounting Analyst IV,Property,Mass Customer,No,7
2824,Lombard-Essame,26,Male,41,Assistant Media Planner,Entertainment,Affluent Customer,No,7
2825,Tammara-Twigley,50,Female,28,Budget/Accounting Analyst IV,Manufacturing,Affluent Customer,Yes,19
2829,Juditha-Cufley,42,Female,2,Electrical Engineer,Manufacturing,High Net Worth,No,11
2830,Bjorn-Simioli,63,Male,39,Computer Systems Analyst II,Manufacturing,High Net Worth,No,9
2831,Starlin-Aysh,53,Female,16,Programmer Analyst I,Health,Mass Customer,Yes,11
2832,Tedmund-Plumm,45,Male,9,Recruiter,Telecommunications,Mass Customer,Yes,9
2836,Matilda-Yellowley,58,Female,80,Clinical Specialist,Health,Mass Customer,No,16
2838,Lydie-Scholfield,44,Female,14,Payment Adjustment Coordinator,Retail,High Net Worth,No,21
2839,Jaime-Dikelin,44,Female,12,Assistant Media Planner,Entertainment,Mass Customer,No,10
2840,Wallie-Baitman,29,Male,63,Recruiter,Manufacturing,Mass Customer,Yes,9
2843,Lorain-Danforth,53,Female,42,Recruiter,Financial Services,Affluent Customer,Yes,5
2846,Bryana-Lindell,51,Female,66,Nurse,Property,Mass Customer,No,14
2847,Noreen-Matelaitis,45,Female,50,Occupational Therapist,Health,Mass Customer,No,12
2848,Callie-Garthshore,54,Female,42,Analyst Programmer,Property,Mass Customer,Yes,13
2851,Ulberto-Haking,46,Male,36,Programmer IV,Entertainment,Affluent Customer,Yes,16
2852,Clarinda-Noen,50,Female,20,Biostatistician I,Property,High Net Worth,Yes,14
2853,Clarence-Flook,36,Male,65,Executive Secretary,Retail,High Net Worth,Yes,7
2855,Kim-Tineman,46,Female,81,Nurse Practicioner,Manufacturing,Mass Customer,Yes,17
2856,Milissent-Deinert,45,Female,53,Marketing Manager,Financial Services,Mass Customer,Yes,13
2857,Alanna-Geram,64,Female,9,Biostatistician I,Manufacturing,Mass Customer,Yes,17
2859,Brandais-Goodlad,27,Female,98,Assistant Professor,Argiculture,High Net Worth,No,5
2861,Cecelia-Franzini,46,Female,4,VP Quality Control,Financial Services,Mass Customer,Yes,4
2862,Normand-Pattillo,33,Male,46,Cost Accountant,Financial Services,Mass Customer,No,10
2863,Alisander-Fetherstone,56,Male,90,Internal Auditor,Manufacturing,Mass Customer,No,16
2864,Mariejeanne-Laise,46,Female,36,Analog Circuit Design manager,IT,Mass Customer,No,21
2865,Lila-Eyeington,24,Female,11,Electrical Engineer,Manufacturing,High Net Worth,No,3
2868,Corina-Thurlbeck,49,Female,20,Technical Writer,Retail,High Net Worth,No,10
2871,Hubie-Keld,43,Male,49,Assistant Media Planner,Entertainment,High Net Worth,Yes,15
2872,Tabbi-Tyght,47,Female,52,Assistant Professor,Health,Affluent Customer,Yes,17
2873,Elvina-Saiger,40,Female,59,Cost Accountant,Financial Services,Mass Customer,No,13
2874,Delores-Ashcroft,43,Female,97,Nuclear Power Engineer,Manufacturing,Affluent Customer,No,18
